stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,wheelchair_boarding,out_of_service
109303,109303,"Eusebi Güell - Joaquim Auger",Marquesina,41.34733554,2.03139965,https://app.ambmobilitat.cat/stops/busamb:109303,0,0
100005,100005,"Escola Busquets i Punset",Marquesina,41.3627143,2.09633143,https://app.ambmobilitat.cat/stops/busamb:100005,1,0
109239,109239,"Faigs - Montseny",Pal,41.28511572,1.96949119,https://app.ambmobilitat.cat/stops/busamb:109239,0,0
109244,109244,"Faigs - Freixe",Pal,41.28410122,1.96846752,https://app.ambmobilitat.cat/stops/busamb:109244,0,0
001461,1461,"Av de Cornellà - Pont d'Esplugues",Marquesina,41.376825,2.088863,https://app.ambmobilitat.cat/stops/busamb:001461,0,0
109249,109249,"Josep Anselm Clavé - Oriol",Marquesina,41.37133591,2.09139329,https://app.ambmobilitat.cat/stops/busamb:109249,0,0
003047,3047,"Aeroport T2B - Sortides (sentit T1)",Pal,41.302872,2.075775,https://app.ambmobilitat.cat/stops/busamb:003047,1,0
109198,109198,"Aeroport T1",Marquesina,41.28776664,2.07322414,https://app.ambmobilitat.cat/stops/busamb:109198,1,0
003048,3048,"Aeroport T2B - Arribades",Pal,41.304126,2.07926,https://app.ambmobilitat.cat/stops/busamb:003048,1,0
003041,3041,"Aeroport T2C",Pal,41.305002,2.081808,https://app.ambmobilitat.cat/stops/busamb:003041,0,0
109196,109196,"Aeroport T1",Marquesina,41.28791756,2.07312921,https://app.ambmobilitat.cat/stops/busamb:109196,1,0
001704,1704,"Les Agudes - Costabona (a Torre Baró-Vallbona)",Pal,41.462708,2.177347,https://app.ambmobilitat.cat/stops/busamb:001704,1,0
100037,100037,"Pl. Estació - Pg. Bertrand",Pal,41.38262094,2.04777003,https://app.ambmobilitat.cat/stops/busamb:100037,0,0
001703,1703,"Les Agudes - (a Torre Baró-Vallbona)",Marquesina,41.461547,2.175902,https://app.ambmobilitat.cat/stops/busamb:001703,1,0
100043,100043,"Agustina d'Aragó - García Lorca",Marquesina,41.28796525,1.98002582,https://app.ambmobilitat.cat/stops/busamb:100043,1,0
000752,752,"Aiguablava - Pedrosa",Marquesina,41.448923,2.182143,https://app.ambmobilitat.cat/stops/busamb:000752,1,0
003081,3081,"Aiguablava - Balenyà",Pal,41.455992,2.185904,https://app.ambmobilitat.cat/stops/busamb:003081,0,0
000753,753,"Aiguablava - La Fosca",Marquesina,41.448396,2.181763,https://app.ambmobilitat.cat/stops/busamb:000753,1,0
001548,1548,"Aiguablava - Nou Barris",Marquesina,41.447383,2.1805,https://app.ambmobilitat.cat/stops/busamb:001548,1,0
000471,471,"Aiguablava - Via Favència",Marquesina,41.447449,2.18076,https://app.ambmobilitat.cat/stops/busamb:000471,1,0
100057,100057,"Olof Palme - Montigalà",Marquesina,41.45404917,2.2265765,https://app.ambmobilitat.cat/stops/busamb:100057,0,0
000497,497,"Alcántara - Garigliano",Pal,41.445521,2.17243,https://app.ambmobilitat.cat/stops/busamb:000497,1,0
003350,3350,"Barri Artigues",Pal,41.434588,2.219009,https://app.ambmobilitat.cat/stops/busamb:003350,0,0
003352,3352,"Sant Roc",Pal,41.436616,2.22282,https://app.ambmobilitat.cat/stops/busamb:003352,1,0
003353,3353,"La Salut / Congrés",Marquesina,41.439376,2.228341,https://app.ambmobilitat.cat/stops/busamb:003353,1,0
002998,2998,"La Salut / Congrés",Marquesina,41.43949,2.228244,https://app.ambmobilitat.cat/stops/busamb:002998,1,0
001549,1549,"Almansa - Joan Riera",Pal,41.442437,2.175554,https://app.ambmobilitat.cat/stops/busamb:001549,0,0
000975,975,"Almansa - Via Favència",Marquesina,41.443975,2.174337,https://app.ambmobilitat.cat/stops/busamb:000975,0,0
001604,1604,"Pg Marítim - Pepe Rubianes",Marquesina,41.379151,2.192132,https://app.ambmobilitat.cat/stops/busamb:001604,1,0
001605,1605,"Pepe Rubianes",Marquesina,41.378391,2.190071,https://app.ambmobilitat.cat/stops/busamb:001605,1,0
001231,1231,"Almogàvers - Roger de Flor",Marquesina,41.39189965,2.18283364,https://app.ambmobilitat.cat/stops/busamb:001231,0,0
000950,950,"Almogàvers - Marina",Marquesina,41.39431838,2.18618443,https://app.ambmobilitat.cat/stops/busamb:000950,1,0
001606,1606,"Pg Marítim - Pepe Rubianes",Marquesina,41.379165,2.192298,https://app.ambmobilitat.cat/stops/busamb:001606,1,0
100111,100111,"Amadeu Torner - Santa Eulàlia",Marquesina,41.364965,2.120436,https://app.ambmobilitat.cat/stops/busamb:100111,1,0
100112,100112,"Amadeu Torner - Aprestadora",Pal,41.36206935,2.12213473,https://app.ambmobilitat.cat/stops/busamb:100112,1,0
100118,100118,"Àngel Guimerà - Av. Baix Llobregat",Pal,41.37251063,2.0771704,https://app.ambmobilitat.cat/stops/busamb:100118,0,0
100121,100121,"Àngel Guimerà - Josep Argemí",Pal,41.37452879,2.0793255,https://app.ambmobilitat.cat/stops/busamb:100121,0,0
100131,100131,"Metro Badalona Pompeu Fabra",Marquesina,41.44920088,2.24359946,https://app.ambmobilitat.cat/stops/busamb:100131,0,0
100136,100136,"Metro Gorg",Marquesina,41.44089148,2.23320555,https://app.ambmobilitat.cat/stops/busamb:100136,1,0
000018,18,"Antonio Machado - E M de Natació",Marquesina,41.444295,2.170505,https://app.ambmobilitat.cat/stops/busamb:000018,0,0
000661,661,"Aragó - Independència",Marquesina,41.407251,2.184862,https://app.ambmobilitat.cat/stops/busamb:000661,1,0
000236,236,"Aragó - Enamorats",Marquesina,41.405834,2.182955,https://app.ambmobilitat.cat/stops/busamb:000236,0,0
001453,1453,"Pg Guayaquil - Arbeca",Marquesina,41.439493,2.208097,https://app.ambmobilitat.cat/stops/busamb:001453,1,0
001386,1386,"Aribau - Diagonal",Marquesina,41.395208,2.150395,https://app.ambmobilitat.cat/stops/busamb:001386,0,0
000058,58,"Aribau - Aragó",Marquesina,41.387899,2.160079,https://app.ambmobilitat.cat/stops/busamb:000058,0,0
000316,316,"Aribau - Gran Via",Marquesina,41.386042,2.162533,https://app.ambmobilitat.cat/stops/busamb:000316,0,0
001036,1036,"Aribau - Laforja",Marquesina,41.397926,2.147323,https://app.ambmobilitat.cat/stops/busamb:001036,0,0
000222,222,"Aribau - Còrsega",Marquesina,41.392249,2.154319,https://app.ambmobilitat.cat/stops/busamb:000222,0,0
000842,842,"Aribau - Mallorca",Marquesina,41.389687,2.15771,https://app.ambmobilitat.cat/stops/busamb:000842,0,0
003662,3662,"Arístides Maillol - Trav. de les Corts",Marquesina,41.378352,2.121243,https://app.ambmobilitat.cat/stops/busamb:003662,0,0
001373,1373,"Arizala - Les Corts",Marquesina,41.378573,2.123687,https://app.ambmobilitat.cat/stops/busamb:001373,0,0
000856,856,"Arizala - Av Madrid",Marquesina,41.376424,2.125104,https://app.ambmobilitat.cat/stops/busamb:000856,1,0
100172,100172,"Palau Falguera - Mercat Municipal",Marquesina,41.37985205,2.04354394,https://app.ambmobilitat.cat/stops/busamb:100172,1,0
100173,100173,"Armenteres - Joaquim Castell",Monolit,41.37614796,2.0452844,https://app.ambmobilitat.cat/stops/busamb:100173,1,0
003128,3128,"Artesania - Jaume Pinent",Pal,41.448077,2.174015,https://app.ambmobilitat.cat/stops/busamb:003128,0,0
001174,1174,"Artesania - Antonio Machado",Pal,41.445167,2.17097,https://app.ambmobilitat.cat/stops/busamb:001174,0,0
100185,100185,"Ausiàs Marc - Bailen",Pal,41.39205702,2.17655093,https://app.ambmobilitat.cat/stops/busamb:100185,0,0
100199,100199,"Av. Europa - Cadaqués",Marquesina,41.27031405,2.02855499,https://app.ambmobilitat.cat/stops/busamb:100199,1,0
100209,100209,"Autovia Castelldefels - Centre Comercial",Marquesina,41.33408921,2.09092351,https://app.ambmobilitat.cat/stops/busamb:100209,1,0
100214,100214,"Autovia de Castelldefels - La Murtra",Marquesina,41.27228053,2.03841668,https://app.ambmobilitat.cat/stops/busamb:100214,1,0
104756,104756,"Mas Blau",Marquesina,41.31379356,2.06882971,https://app.ambmobilitat.cat/stops/busamb:104756,1,0
001902,1902,"Llevant - Les Planes",Marquesina,41.37062301,2.07603917,https://app.ambmobilitat.cat/stops/busamb:001902,1,0
003351,3351,"Sant Roc",Marquesina,41.436504,2.222934,https://app.ambmobilitat.cat/stops/busamb:003351,0,0
002997,2997,"Pavelló Olímpic",Pal,41.441061,2.231218,https://app.ambmobilitat.cat/stops/busamb:002997,1,0
003349,3349,"Barri Artigues",Pal,41.434992,2.220082,https://app.ambmobilitat.cat/stops/busamb:003349,1,0
001761,1761,"Av l'Alzinar - Transversal",Pal,41.46163,2.182768,https://app.ambmobilitat.cat/stops/busamb:001761,0,0
100246,100246,"Pl. de la Cultura",Marquesina,41.35130606,2.11480236,https://app.ambmobilitat.cat/stops/busamb:100246,1,0
100247,100247,"Institut Les Vinyes",Pal,41.45787603,2.20472751,https://app.ambmobilitat.cat/stops/busamb:100247,1,0
100248,100248,"Estació Rodalies Bellvitge-Gornal",Marquesina,41.3533881,2.11519263,https://app.ambmobilitat.cat/stops/busamb:100248,1,0
100249,100249,"Pl. de la Cultura",Pal,41.35142492,2.11503815,https://app.ambmobilitat.cat/stops/busamb:100249,1,0
000608,608,"Av. Anselm Clavé - Enric Borràs",Marquesina,41.33279319,2.09767631,https://app.ambmobilitat.cat/stops/busamb:000608,0,0
001097,1097,"Av. Anselm Clavé - Manuel Bertrand",Marquesina,41.33176738,2.09512258,https://app.ambmobilitat.cat/stops/busamb:001097,1,0
001553,1553,"Av Anselm Clavé - Les Moreres",Marquesina,41.334075,2.100882,https://app.ambmobilitat.cat/stops/busamb:001553,1,0
100256,100256,"Anselm de Riu - Singuerlín",Marquesina,41.45962288,2.20225119,https://app.ambmobilitat.cat/stops/busamb:100256,1,0
100258,100258,"Av. Anselm de  Riu - Eiximenis",Marquesina,41.46406672,2.20291855,https://app.ambmobilitat.cat/stops/busamb:100258,1,0
100260,100260,"Milton",Pal,41.46275421,2.20160449,https://app.ambmobilitat.cat/stops/busamb:100260,0,0
100261,100261,"Anselm de Riu - Montseny",Pal,41.46163949,2.20125979,https://app.ambmobilitat.cat/stops/busamb:100261,1,0
100262,100262,"Anselm de Riu - Singuerlín",Marquesina,41.46004337,2.20219376,https://app.ambmobilitat.cat/stops/busamb:100262,1,0
100263,100263,"Av. d'Aragó - Av. General Prim",Marquesina,41.33733711,2.03003942,https://app.ambmobilitat.cat/stops/busamb:100263,1,0
100267,100267,"Pl. Bac de Roda",Marquesina,41.46234404,2.24767595,https://app.ambmobilitat.cat/stops/busamb:100267,1,0
100268,100268,"Pl. Bac de Roda",Pal,41.46215586,2.24830177,https://app.ambmobilitat.cat/stops/busamb:100268,1,0
100269,100269,"Pl. Enric Morera",Marquesina,41.46166111,2.24712025,https://app.ambmobilitat.cat/stops/busamb:100269,1,0
100270,100270,"Sant Martí de l'Erm - Marquès de Monistrol",Marquesina,41.37163534,2.07071055,https://app.ambmobilitat.cat/stops/busamb:100270,1,0
002638,2638,"Av Baix Llobregat - Enric Granados",Monolit,41.37018,2.078688,https://app.ambmobilitat.cat/stops/busamb:002638,0,0
001919,1919,"Av Baix Llobregat - St Martí de l'Erm",Marquesina,41.373772,2.073974,https://app.ambmobilitat.cat/stops/busamb:001919,0,0
100770,100770,"Metro Sant Roc",Marquesina,41.43418457,2.2276193,https://app.ambmobilitat.cat/stops/busamb:100770,1,0
100771,100771,"Av. Maresme",Marquesina,41.43543104,2.22216604,https://app.ambmobilitat.cat/stops/busamb:100771,1,0
100772,100772,"Pl. Roja",Marquesina,41.43505176,2.22580686,https://app.ambmobilitat.cat/stops/busamb:100772,1,0
100773,100773,"Av. Maria Girona - Sta. Creu de Calafell",Marquesina,41.34755453,2.04648214,https://app.ambmobilitat.cat/stops/busamb:100773,1,0
100774,100774,"Av. Maria Girona - Hospital",Pal,41.34702255,2.04691556,https://app.ambmobilitat.cat/stops/busamb:100774,1,0
001382,1382,"Estació de França",Marquesina,41.384839,2.185399,https://app.ambmobilitat.cat/stops/busamb:001382,0,0
001108,1108,"Av Marquès de l'Argentera - Pg Picasso",Marquesina,41.385091,2.185189,https://app.ambmobilitat.cat/stops/busamb:001108,0,0
100786,100786,"Metro Gorg",Marquesina,41.44098802,2.23447048,https://app.ambmobilitat.cat/stops/busamb:100786,1,0
100787,100787,"Marquès de Mont-roig - Ponent",Marquesina,41.44217096,2.23589918,https://app.ambmobilitat.cat/stops/busamb:100787,1,0
100789,100789,"Congrés",Marquesina,41.4379498,2.23072521,https://app.ambmobilitat.cat/stops/busamb:100789,1,0
100790,100790,"Metro Sant Roc",Marquesina,41.4349942,2.22742281,https://app.ambmobilitat.cat/stops/busamb:100790,1,0
100791,100791,"Metro La Salut",Marquesina,41.44298467,2.22476224,https://app.ambmobilitat.cat/stops/busamb:100791,1,0
100793,100793,"Martí Pujol - Quinta Elvira",Marquesina,41.45289998,2.24349846,https://app.ambmobilitat.cat/stops/busamb:100793,0,0
100795,100795,"Martí Pujol - Mercat Maignon",Marquesina,41.44830969,2.24628568,https://app.ambmobilitat.cat/stops/busamb:100795,1,0
100797,100797,"Martí Pujol - Metro Badalona Pompeu Fabra",Marquesina,41.4508427,2.24463809,https://app.ambmobilitat.cat/stops/busamb:100797,0,0
100800,100800,"Martí Pujol - Metro Badalona Pompeu Fabra",Marquesina,41.45053855,2.24501901,https://app.ambmobilitat.cat/stops/busamb:100800,0,0
100804,100804,"Mas Ram - Palmeres",Pal,41.47614398,2.25382291,https://app.ambmobilitat.cat/stops/busamb:100804,1,0
100805,100805,"Mas Ram - Palmeres",Marquesina,41.47608566,2.25362399,https://app.ambmobilitat.cat/stops/busamb:100805,0,0
100806,100806,"Mas Ram",Marquesina,41.47709544,2.25289533,https://app.ambmobilitat.cat/stops/busamb:100806,0,0
000511,511,"Meridiana - Cardenal Tedeschini",Marquesina,41.42502,2.186341,https://app.ambmobilitat.cat/stops/busamb:000511,1,1
001778,1778,"Meridiana - S'Agaró",Marquesina,41.448149,2.187808,https://app.ambmobilitat.cat/stops/busamb:001778,1,0
000885,885,"Meridiana - Garbí",Marquesina,41.45211153,2.18859041,https://app.ambmobilitat.cat/stops/busamb:000885,1,0
000432,432,"Meridiana - Parc de Can Dragó",Marquesina,41.43563,2.183798,https://app.ambmobilitat.cat/stops/busamb:000432,0,0
000328,328,"Meridiana - Pegaso",Marquesina,41.425401,2.18649,https://app.ambmobilitat.cat/stops/busamb:000328,1,1
001489,1489,"Meridiana - València",Marquesina,41.411071,2.187053,https://app.ambmobilitat.cat/stops/busamb:001489,1,0
001007,1007,"Meridiana - Biscaia",Marquesina,41.41679108,2.18675617,https://app.ambmobilitat.cat/stops/busamb:001007,1,0
001240,1240,"Meridiana - Av Rio de Janeiro",Marquesina,41.443041,2.18621,https://app.ambmobilitat.cat/stops/busamb:001240,1,0
000455,455,"Meridiana - La Sagrera",Marquesina,41.421937,2.18676,https://app.ambmobilitat.cat/stops/busamb:000455,1,1
001663,1663,"Meridiana - Pl dels Jardins d'Elx",Marquesina,41.4235,2.187079,https://app.ambmobilitat.cat/stops/busamb:001663,1,1
000362,362,"Meridiana - Escòcia",Marquesina,41.429143,2.183648,https://app.ambmobilitat.cat/stops/busamb:000362,1,1
001494,1494,"Meridiana - Pl del Doctor Serrat",Marquesina,41.410909,2.186716,https://app.ambmobilitat.cat/stops/busamb:001494,1,0
000705,705,"Meridiana - Josep Estivill",Marquesina,41.41794464,2.18708163,https://app.ambmobilitat.cat/stops/busamb:000705,1,0
001166,1166,"Meridiana - Estació d'Autobusos Fabra i Puig",Marquesina,41.43070209,2.18298431,https://app.ambmobilitat.cat/stops/busamb:001166,1,0
000883,883,"Meridiana - Pl de Mossèn Clapés",Marquesina,41.442337,2.186438,https://app.ambmobilitat.cat/stops/busamb:000883,0,0
001302,1302,"Buenaventura Muñoz - Sardenya",Marquesina,41.393584,2.187546,https://app.ambmobilitat.cat/stops/busamb:001302,0,0
001167,1167,"CAP Sant Andreu",Pal,41.433332,2.183621,https://app.ambmobilitat.cat/stops/busamb:001167,1,0
000510,510,"Meridiana - La Sagrera",Marquesina,41.421402,2.18709,https://app.ambmobilitat.cat/stops/busamb:000510,1,1
001340,1340,"Meridiana - Riera de Sant Andreu",Marquesina,41.435495,2.184425,https://app.ambmobilitat.cat/stops/busamb:001340,1,0
001709,1709,"Meridiana - Ctra de Ribes",Pal,41.44987867,2.18892799,https://app.ambmobilitat.cat/stops/busamb:001709,0,0
001765,1765,"Meridiana - Pare Pérez del Pulgar",Marquesina,41.453439,2.18916,https://app.ambmobilitat.cat/stops/busamb:001765,1,0
100861,100861,"Av. Miraflores - Enginyer Moncunill",Marquesina,41.37106602,2.10956689,https://app.ambmobilitat.cat/stops/busamb:100861,1,0
100863,100863,"Pl. Mare de Déu del Pilar",Marquesina,41.37253563,2.10705247,https://app.ambmobilitat.cat/stops/busamb:100863,0,0
100866,100866,"Poliesportiu Montserratina",Marquesina,41.31852351,2.00620447,https://app.ambmobilitat.cat/stops/busamb:100866,0,0
100876,100876,"Hospital Esperit Sant - Pont del Molinet",Marquesina,41.43722272,2.21308302,https://app.ambmobilitat.cat/stops/busamb:100876,0,0
100877,100877,"Parc del Molinet",Marquesina,41.43882957,2.21109175,https://app.ambmobilitat.cat/stops/busamb:100877,1,0
000666,666,"Banús - Metro Santa Rosa",Marquesina,41.446324,2.214053,https://app.ambmobilitat.cat/stops/busamb:000666,1,0
100292,100292,"Av. de Barcelona - Extremadura",Marquesina,41.36921641,2.07232617,https://app.ambmobilitat.cat/stops/busamb:100292,1,0
100294,100294,"Llevant - Les Planes",Pal,41.37020745,2.07500624,https://app.ambmobilitat.cat/stops/busamb:100294,1,0
001737,1737,"Poliesportiu Francesc Calvet",Marquesina,41.367979,2.064016,https://app.ambmobilitat.cat/stops/busamb:001737,0,0
109079,109079,"Montserrat Roig - M. Aurèlia Capmany",Marquesina,41.3627429,2.06197572,https://app.ambmobilitat.cat/stops/busamb:109079,0,0
109080,109080,"Av. Can Corts - Mercè Rodoreda",Pal,41.35953324,2.06638951,https://app.ambmobilitat.cat/stops/busamb:109080,0,0
109081,109081,"Intercanviador Cornellà Centre",Marquesina,41.35755958,2.06811101,https://app.ambmobilitat.cat/stops/busamb:109081,0,0
000536,536,"Av Barcelona - Mare de Déu de Montserrat",Marquesina,41.368082,2.067861,https://app.ambmobilitat.cat/stops/busamb:000536,0,0
000537,537,"Av Barcelona - Gran Capità",Marquesina,41.368158,2.067659,https://app.ambmobilitat.cat/stops/busamb:000537,0,0
001657,1657,"Av Barcelona - Mare de Déu de la Mercè",Marquesina,41.368508,2.070638,https://app.ambmobilitat.cat/stops/busamb:001657,0,0
000276,276,"Centre Miquel Martí i Pol",Marquesina,41.368876,2.071416,https://app.ambmobilitat.cat/stops/busamb:000276,0,0
002271,2271,"Av Barcelona - Bon Viatge",Marquesina,41.364757,2.058728,https://app.ambmobilitat.cat/stops/busamb:002271,0,0
002248,2248,"Av Barcelona - Rius i Taulet",Marquesina,41.366745,2.060741,https://app.ambmobilitat.cat/stops/busamb:002248,1,0
000904,904,"Poliesportiu Francesc Calvet",Marquesina,41.367872,2.064254,https://app.ambmobilitat.cat/stops/busamb:000904,0,0
001922,1922,"Av Barcelona - Extremadura",Marquesina,41.369312,2.073349,https://app.ambmobilitat.cat/stops/busamb:001922,0,0
100330,100330,"Zona Esportiva Can Torelló",Pal,41.28978112,2.01543081,https://app.ambmobilitat.cat/stops/busamb:100330,1,0
100331,100331,"Av. del Mar - Camí de la Pineda",Pal,41.27280425,2.0196926,https://app.ambmobilitat.cat/stops/busamb:100331,1,0
100333,100333,"Av. del Mar - Camí de la Murtra",Pal,41.2864407,2.01679373,https://app.ambmobilitat.cat/stops/busamb:100333,1,0
100334,100334,"Av. del Mar - Camí de sota la Corredora",Pal,41.27816586,2.01977066,https://app.ambmobilitat.cat/stops/busamb:100334,0,0
100335,100335,"Av. del Mar - Camí de la Pineda",Marquesina,41.27288194,2.01983799,https://app.ambmobilitat.cat/stops/busamb:100335,1,0
100339,100339,"Av. del Mar - Camí de la Caseta d'en Nicasi",Marquesina,41.2755158,2.0198078,https://app.ambmobilitat.cat/stops/busamb:100339,1,0
100340,100340,"Av. del Mar - Camí de la Murtra",Marquesina,41.28644088,2.01692917,https://app.ambmobilitat.cat/stops/busamb:100340,1,0
100341,100341,"Av. del Mar - Camí de sota la Corredora",Pal,41.27850551,2.0196123,https://app.ambmobilitat.cat/stops/busamb:100341,1,0
001095,1095,"Av dels Quinze - Pg Maragall",Marquesina,41.4264,2.175874,https://app.ambmobilitat.cat/stops/busamb:001095,0,0
001958,1958,"Av dels Quinze - Costa i Cuxart",Marquesina,41.428098,2.174701,https://app.ambmobilitat.cat/stops/busamb:001958,0,0
100355,100355,"Parc de Can Palmer",Marquesina,41.31058722,2.00856852,https://app.ambmobilitat.cat/stops/busamb:100355,1,0
100356,100356,"Av. Can Batllori",Pal,41.31356035,2.0079533,https://app.ambmobilitat.cat/stops/busamb:100356,0,0
100358,100358,"Av. Can Batllori",Marquesina,41.31388036,2.00807491,https://app.ambmobilitat.cat/stops/busamb:100358,1,0
100359,100359,"Av. Can Serra - Ctra. d'Esplugues",Marquesina,41.36452924,2.09956276,https://app.ambmobilitat.cat/stops/busamb:100359,1,0
100360,100360,"Institut Torras i Bages",Marquesina,41.36646767,2.10111464,https://app.ambmobilitat.cat/stops/busamb:100360,0,0
100361,100361,"Av. Can Serra - núm. 20",Pal,41.36530227,2.0991912,https://app.ambmobilitat.cat/stops/busamb:100361,0,0
100364,100364,"Escola Pere de Tera",Marquesina,41.44035322,2.21435414,https://app.ambmobilitat.cat/stops/busamb:100364,1,0
108741,108741,"Hospital Esperit Sant ",Marquesina,41.43776824,2.21387643,https://app.ambmobilitat.cat/stops/busamb:108741,1,0
100367,100367,"Esportiu Sistrells",Marquesina,41.4488573,2.22439556,https://app.ambmobilitat.cat/stops/busamb:100367,1,0
100368,100368,"Esportiu Sistrells",Marquesina,41.44874401,2.22425568,https://app.ambmobilitat.cat/stops/busamb:100368,1,0
100370,100370,"La Pau / Lloreda",Pal,41.45056332,2.22434371,https://app.ambmobilitat.cat/stops/busamb:100370,1,0
100371,100371,"La Pau / Lloreda",Pal,41.45066454,2.22423533,https://app.ambmobilitat.cat/stops/busamb:100371,1,0
100372,100372,"CAP Gornal",Marquesina,41.35670654,2.11729709,https://app.ambmobilitat.cat/stops/busamb:100372,1,0
100373,100373,"Av. Carmen Amaya - Gornal",Marquesina,41.35300705,2.11736129,https://app.ambmobilitat.cat/stops/busamb:100373,1,0
100374,100374,"CAP Gornal",Marquesina,41.35678321,2.11812475,https://app.ambmobilitat.cat/stops/busamb:100374,1,0
101980,101980,"Av. Carrilet - Av. Fabregada",Marquesina,41.35961167,2.10696625,https://app.ambmobilitat.cat/stops/busamb:101980,1,0
000595,595,"Av. Catalunya ",Marquesina,41.42866377,2.22318422,https://app.ambmobilitat.cat/stops/busamb:000595,1,0
001152,1152,"Av. Catalunya",Marquesina,41.42850149,2.22289047,https://app.ambmobilitat.cat/stops/busamb:001152,1,0
100398,100398,"Mercat Singuerlín",Marquesina,41.45887135,2.20494443,https://app.ambmobilitat.cat/stops/busamb:100398,0,0
100401,100401,"Av. Central de l'Alba-rosa - Pg. Tamariu",Pal,41.3148248,2.00496566,https://app.ambmobilitat.cat/stops/busamb:100401,1,0
100406,100406,"Pomar de Dalt",Pal,41.46942101,2.25236897,https://app.ambmobilitat.cat/stops/busamb:100406,1,0
100407,100407,"Pomar de Dalt",Pal,41.46955958,2.25222322,https://app.ambmobilitat.cat/stops/busamb:100407,1,0
100410,100410,"Av. Comte Ramon Berenguer - J. Bardina",Pal,41.36150247,2.0051587,https://app.ambmobilitat.cat/stops/busamb:100410,0,0
100411,100411,"Jardí Font del Murrí",Marquesina,41.36171164,2.00920464,https://app.ambmobilitat.cat/stops/busamb:100411,1,0
100416,100416,"Av. Constitució - Av. 305",Pal,41.27163259,1.96944679,https://app.ambmobilitat.cat/stops/busamb:100416,0,0
100418,100418,"Av. Constitució - Estació Platja",Pal,41.26744807,1.95624356,https://app.ambmobilitat.cat/stops/busamb:100418,1,0
100420,100420,"Av. Constitució - Dr. Fleming",Pal,41.27752514,1.97668148,https://app.ambmobilitat.cat/stops/busamb:100420,1,0
100421,100421,"Av. Constitució - Centre Mèdic",Marquesina,41.27587171,1.97477055,https://app.ambmobilitat.cat/stops/busamb:100421,1,0
100423,100423,"Av. Constitució - Av. Pinar",Pal,41.26679487,1.94947366,https://app.ambmobilitat.cat/stops/busamb:100423,1,0
100425,100425,"Av. Constitució - Av. 301",Marquesina,41.27586047,1.97492557,https://app.ambmobilitat.cat/stops/busamb:100425,1,0
100428,100428,"Plaça Estació",Marquesina,41.27939731,1.97863451,https://app.ambmobilitat.cat/stops/busamb:100428,1,0
100429,100429,"Av. Constitució - Raconada",Pal,41.26802848,1.96142611,https://app.ambmobilitat.cat/stops/busamb:100429,1,0
000822,822,"Diagonal - Av de Sarrià",Marquesina,41.391332,2.14031,https://app.ambmobilitat.cat/stops/busamb:000822,0,0
000494,494,"Diagonal - Gandesa",Marquesina,41.388443,2.128934,https://app.ambmobilitat.cat/stops/busamb:000494,1,0
000021,21,"Palau Reial",Marquesina,41.385593,2.116137,https://app.ambmobilitat.cat/stops/busamb:000021,1,0
000548,548,"Zona Universitària - Facultat d'Economia i Empresa",Marquesina,41.384695,2.111024,https://app.ambmobilitat.cat/stops/busamb:000548,1,0
000373,373,"Diagonal - Entença",Marquesina,41.39034,2.136405,https://app.ambmobilitat.cat/stops/busamb:000373,0,0
000928,928,"Diagonal - Muntaner",Marquesina,41.394302,2.150403,https://app.ambmobilitat.cat/stops/busamb:000928,0,0
001425,1425,"Diagonal - Balmes",Marquesina,41.395446,2.154913,https://app.ambmobilitat.cat/stops/busamb:001425,0,0
000524,524,"Diagonal - Ganduxer",Marquesina,41.39165,2.140023,https://app.ambmobilitat.cat/stops/busamb:000524,0,0
100455,100455,"Av. Diagonal - Dr. Ferran",Marquesina,41.38821838,2.12641809,https://app.ambmobilitat.cat/stops/busamb:100455,0,0
001098,1098,"Diagonal - Francesc Macià",Marquesina,41.393154,2.145855,https://app.ambmobilitat.cat/stops/busamb:001098,0,0
000929,929,"Diagonal - Muntaner",Marquesina,41.394171,2.15052,https://app.ambmobilitat.cat/stops/busamb:000929,0,0
000094,94,"Diagonal - Balmes",Marquesina,41.395404,2.155382,https://app.ambmobilitat.cat/stops/busamb:000094,0,0
000042,42,"Diagonal - L'Illa Diagonal",Marquesina,41.38959885,2.13348271,https://app.ambmobilitat.cat/stops/busamb:000042,1,0
000483,483,"Diagonal - Numància",Marquesina,41.38954117,2.13163846,https://app.ambmobilitat.cat/stops/busamb:000483,1,0
000309,309,"Diagonal - Complex Esportiu Universitari",Marquesina,41.383268,2.107874,https://app.ambmobilitat.cat/stops/busamb:000309,1,0
001520,1520,"Diagonal - Pg  de Gràcia",Marquesina,41.396809,2.160304,https://app.ambmobilitat.cat/stops/busamb:001520,0,0
000766,766,"Diagonal - Pl Pius XII",Marquesina,41.387238,2.122615,https://app.ambmobilitat.cat/stops/busamb:000766,0,0
000493,493,"Diagonal - Gran Via Carles III",Marquesina,41.387589,2.125577,https://app.ambmobilitat.cat/stops/busamb:000493,1,0
000458,458,"Pl Pius XII",Marquesina,41.386964,2.121553,https://app.ambmobilitat.cat/stops/busamb:000458,0,0
001080,1080,"Diagonal - Pau Claris",Marquesina,41.396737,2.160649,https://app.ambmobilitat.cat/stops/busamb:001080,0,0
000310,310,"Diagonal - Av Doctor Marañón",Marquesina,41.384222,2.111612,https://app.ambmobilitat.cat/stops/busamb:000310,0,0
